20 Hz,35 Hz,50 Hz,70 Hz,95 Hz
,,114.0,59.5,45.9
,,103.3,72.7,37.2
,,64.7,55.4,71.2
,,72.5,63.4,45.9
,,77.6,66.0,54.5
,,61.8,67.7,44.4
,,62.2,58.2,61.4
,,87.4,59.1,33.0
,,78.3,69.3,49.3
,,58.3,49.7,37.7
,,76.1,62.2,44.4
,,74.3,49.3,42.5
,,93.6,52.1,38.4
,,94.1,34.2,44.0
,,60.4,48.7,60.1
,,73.4,59.0,47.9
,,86.0,63.1,62.9
,,51.8,32.7,46.6
,,82.8,58.7,56.4
,,99.7,50.1,84.5
,,118.7,20.9,30.6
,,67.2,71.7,52.7
,,73.3,88.2,52.8
,,53.2,66.8,61.1
,,70.8,84.7,33.0
,,55.4,75.5,62.0
,,85.0,47.6,35.6
,,65.7,35.4,68.8
,,59.1,77.7,42.3
,,84.1,44.6,50.8
,,75.2,53.8,29.2
,,58.5,53.4,49.6
,,61.0,60.2,34.7
,,79.9,39.2,44.1
,,56.0,69.6,48.6
,,31.5,51.9,51.6
,,64.2,68.5,45.7
,,121.0,61.0,41.8
,,52.7,21.4,51.1
,,57.5,54.2,65.8
,,82.1,46.6,46.1
,,47.2,58.5,91.4
,,68.4,59.6,51.4
,,90.2,56.8,95.9
,,67.4,48.5,43.4
,,51.8,63.5,58.5
,,66.8,77.0,80.3
,,87.1,53.6,38.7
,,66.2,102.5,56.3
,,95.5,73.3,39.7
,,43.2,50.4,51.2
,,80.6,50.5,89.0
,,107.6,57.4,49.9
,,58.0,59.4,57.3
,,65.8,56.9,52.1
,,78.5,81.0,40.2
,,80.7,78.3,63.1
,,58.6,64.9,65.8
,,62.7,48.8,45.6
,,42.4,89.8,74.4
,,86.6,52.9,62.9
,,51.9,49.9,56.4
,,84.1,49.8,44.1
,,61.1,71.6,89.9
,,84.1,69.3,59.3
,,62.5,68.4,35.1
,,71.5,49.3,37.4
,,82.8,50.2,34.7
,,99.2,50.8,35.2
,,79.3,56.3,61.9
,,61.2,50.3,53.9
,,64.6,46.3,54.6
,,96.4,67.2,72.6
,,25.3,61.5,52.0
,,99.9,68.6,42.8
,,62.2,57.6,77.7
,,70.1,83.5,69.3
,,85.3,91.5,37.3
,,65.6,76.8,46.4
,,65.5,59.4,43.5
,,52.4,65.4,67.4
,,87.5,72.7,29.7
,,84.6,60.6,31.1
,,68.5,42.4,37.8
,,76.1,69.5,41.6
,,99.4,80.9,79.5
,,117.8,45.7,63.1
,,97.3,61.0,26.9
,,46.3,79.5,54.4
,,61.4,57.8,48.8
,,66.6,48.6,23.2
,,82.0,51.6,60.6
,,89.4,70.8,43.7
,,72.8,57.7,39.4
,,111.5,97.2,36.5
,,66.1,60.4,65.5
,,68.8,70.1,32.6
,,51.7,61.9,68.4
,,82.6,52.5,49.9
,,74.7,61.1,61.8
,,88.8,62.6,30.6
,,86.3,58.5,60.5
,,100.9,111.9,84.9
,,101.7,49.0,31.1
,,53.3,44.3,139.2
,,87.0,48.4,67.1
,,60.9,54.2,52.5
,,69.7,65.6,66.7
,,49.9,61.2,36.0
,,63.5,52.2,50.6
,,78.9,59.8,71.1
,,45.6,58.7,39.2
,,85.2,73.9,52.8
,,76.1,59.1,17.5
,,139.3,62.1,72.1
,,65.0,59.6,41.3
,,62.1,69.4,49.3
,,85.8,86.2,44.8
,,69.5,55.9,41.7
,,88.9,58.2,39.5
,,73.7,63.4,47.6
,,61.3,73.7,35.8
,,101.3,64.9,40.2
,,75.1,43.5,54.7
,,56.1,69.9,54.3
,,99.8,79.0,41.4
,,80.4,101.2,73.0
,,81.4,55.2,69.1
,,78.7,59.1,55.6
,,70.5,52.2,45.2
,,73.6,52.9,33.4
,,55.5,43.0,60.9
,,102.9,56.6,50.1
,,118.3,52.1,55.5
,,62.6,55.2,69.9
,,57.3,58.6,78.2
,,59.4,39.4,44.5
,,64.0,31.4,52.8
,,67.4,42.4,67.2
,,56.7,66.2,51.6
,,85.2,44.5,43.1
,,84.7,67.3,30.3
,,87.7,62.8,30.3
,,73.9,60.7,44.9
,,69.9,93.1,49.5
,,45.8,45.1,62.2
,,83.4,61.3,47.5
,,80.5,47.5,69.9
,,70.9,42.8,39.3
,,66.4,65.8,43.8
,,71.6,77.0,47.0
,,49.3,49.8,48.5
,,62.2,50.0,28.7
,,73.7,75.5,48.9
,,93.9,43.4,51.7
,,71.0,59.5,30.1
,,67.9,36.6,48.9
,,75.9,45.8,26.8
,,50.8,85.8,87.8
,,41.6,58.0,97.8
,,75.1,46.4,59.1
,,68.0,41.9,43.3
,,69.6,63.6,28.0
,,60.5,101.5,24.1
,,112.3,61.0,45.3
,,86.4,52.1,54.0
,,69.4,49.0,49.9
,,58.5,72.5,57.6
,,77.2,57.0,71.5
,,89.7,76.4,81.3
,,51.0,61.5,60.8
,,71.8,93.5,49.3
,,68.7,72.6,40.8
,,54.6,79.0,27.4
,,62.9,77.4,39.7
,,65.6,37.6,68.4
,,57.0,44.9,79.0
,,71.8,67.9,86.4
,,66.6,36.6,47.2
,,59.3,56.0,42.2
,,87.7,51.4,59.4
,,45.4,44.7,43.4
,,96.8,111.3,48.2
,,57.3,55.6,30.8
,,72.1,52.3,48.5
,,108.4,86.3,60.4
,,58.7,48.2,43.4
,,37.6,68.7,51.3
,,82.1,50.7,56.2
,,82.0,31.4,19.1
,,99.4,69.9,48.2
,,72.0,68.1,50.7
,,93.5,74.5,36.1
,,49.1,68.1,76.6
,,54.5,36.8,48.7
,,91.3,60.5,68.1
,,67.0,60.1,62.1
,,74.8,68.5,45.1
,,64.5,59.1,43.0
,,66.5,59.4,25.7
,,60.7,40.9,73.7
,,71.5,63.7,73.0
,,63.1,58.6,49.6
,,68.5,71.5,56.8
,,64.4,39.9,40.2
,,59.8,49.2,64.0
,,76.9,31.1,48.7
,,98.5,74.7,73.7
,,56.1,84.8,47.5
,,94.4,36.7,45.2
,,61.3,34.8,47.6
,,98.4,48.9,36.8
,,75.6,72.0,72.9
,,85.9,86.4,55.3
,,114.5,56.5,53.8
,,79.0,60.8,74.9
,,98.9,59.9,49.5
,,58.8,65.0,46.4
,,88.4,70.6,51.5
,,73.6,45.8,49.4
,,63.3,50.9,42.5
,,57.0,26.9,53.0
,,116.7,64.0,39.3
,,53.2,61.6,38.6
,,85.8,70.1,48.7
,,95.6,49.7,41.1
,,102.2,59.7,69.9
,,64.5,59.7,35.7
,,79.7,71.8,48.3
,,82.1,35.5,32.0
,,58.7,44.1,45.1
,,94.1,46.5,41.3
,,82.0,72.7,74.2
,,101.0,39.9,63.5
,,60.8,37.0,75.3
,,105.7,61.6,54.0
,,54.8,77.8,35.3
,,101.9,50.9,59.1
,,63.2,54.5,39.4
,,53.8,44.2,49.3
,,84.8,52.9,44.5
,,66.3,50.1,47.5
,,94.2,73.9,35.6
,,61.8,49.8,36.5
,,63.6,45.9,50.0
,,75.6,49.2,55.2
,,62.9,41.6,31.2
,,58.7,38.7,41.3
,,71.9,69.0,47.1
,,81.3,51.0,38.8
,,77.7,44.2,47.6
,,59.7,57.4,54.3
,,75.0,46.5,26.7
,,62.0,76.3,38.7
,,58.1,56.7,43.6
,,107.7,58.3,26.5
,,37.6,80.1,81.2
,,60.0,68.8,46.2
,,73.2,48.6,40.0
,,61.2,47.9,51.8
,,120.3,70.0,38.6
,,74.5,92.1,40.2
,,67.0,41.8,55.2
,,53.9,69.4,46.1
,,63.3,36.4,55.2
,,57.3,74.8,45.0
,,90.5,30.5,46.1
,,86.6,77.1,67.4
,,51.2,79.8,68.3
,,54.7,37.6,44.8
,,52.4,63.7,53.2
,,68.0,69.1,45.8
,,105.0,44.0,77.9
,,81.6,49.2,66.4
,,60.6,70.7,35.4
,,97.5,64.6,54.4
,,69.9,53.1,64.2
,,67.7,53.5,41.0
,,91.4,68.2,39.3
,,77.2,91.0,44.8
,,81.8,75.2,41.8
,,62.3,60.2,51.0
,,92.5,60.4,48.4
,,67.0,77.4,46.0
,,66.4,56.3,35.9
,,82.7,63.2,53.7
,,84.6,67.8,58.3
,,85.8,67.9,33.3
,,59.1,114.4,42.8
,,82.3,69.0,49.0
,,79.2,56.1,53.2
,,48.2,45.8,50.5
,,67.7,58.0,29.8
,,57.0,53.3,77.6
,,54.6,55.3,35.9
,,88.2,74.6,59.3
,,78.3,42.8,50.1
,,50.8,42.7,37.1
,,81.9,63.4,52.7
,,67.6,60.3,61.5
,,83.6,73.8,58.8
,,75.3,104.5,35.2
,,77.8,54.8,52.8
,,75.1,52.9,50.8
,,97.0,68.6,39.9
,,37.1,71.7,29.8
,,66.9,46.9,38.9
,,61.3,56.4,52.7
,,68.5,55.0,48.1
,,56.1,49.3,74.3
,,84.7,36.9,54.1
,,86.3,27.9,64.8
,,38.5,63.5,54.8
,,80.3,49.6,71.5
,,63.3,56.5,36.1
,,111.0,40.7,41.1
,,70.5,64.7,56.2
,,67.2,60.1,54.9
,,42.3,43.9,68.9
,,68.8,64.1,45.2
,,65.6,51.9,37.7
,,70.3,43.0,54.6
,,81.9,66.8,54.6
,,50.9,54.3,54.0
,,81.1,73.4,45.0
,,73.6,62.8,48.1
,,132.4,50.3,49.2
,,51.0,49.1,53.0
,,99.8,77.2,43.9
,,75.9,62.9,23.2
,,59.5,56.6,63.2
,,78.7,72.5,46.3
,,54.0,73.6,63.4
,,60.7,82.3,86.9
,,52.9,63.4,36.3
,,88.1,56.0,48.3
,,106.0,54.5,58.8
,,100.7,65.9,44.9
,,88.2,86.7,47.0
,,51.0,46.2,51.8
,,52.2,66.6,38.6
,,95.8,74.8,36.3
,,60.1,69.8,39.7
,,63.1,32.7,65.1
,,71.4,37.8,30.2
,,56.9,79.3,52.8
,,52.5,44.9,43.2
,,50.2,54.3,41.9
,,78.4,64.5,61.0
,,62.9,53.1,40.8
,,68.4,40.2,32.7
,,79.5,41.1,53.7
,,85.1,36.9,38.0
,,62.9,43.1,60.5
,,110.4,66.0,32.4
,,73.9,48.6,26.6
,,94.8,85.7,61.2
,,61.4,51.4,50.6
,,75.9,57.2,40.6
,,102.3,51.7,36.8
,,53.0,53.1,49.8
,,92.0,41.3,35.1
,,98.5,61.8,49.0
,,86.0,77.1,25.4
,,65.7,70.7,62.1
,,52.6,64.6,45.5
,,92.0,45.4,62.2
,,72.9,45.3,37.0
,,55.8,59.7,51.6
,,65.4,61.7,50.2
,,73.7,63.6,53.8
,,65.4,43.3,56.6
,,54.7,66.3,106.5
,,103.9,43.3,34.1
,,60.5,58.2,40.4
,,57.5,56.6,51.4
,,63.3,75.2,53.9
,,69.6,62.4,62.2
,,47.5,47.7,42.5
,,103.7,47.4,68.3
,,77.7,53.9,44.1
,,60.6,59.8,57.1
,,92.7,69.4,69.3
,,59.2,74.4,52.4
,,72.0,93.8,50.1
,,93.6,50.9,37.3
,,106.4,34.4,36.8
,,26.7,95.6,44.5
,,60.4,66.0,74.2
,,83.4,60.6,51.8
,,67.7,64.6,44.8
,,125.8,58.2,99.5
,,80.5,48.9,55.7
,,45.9,41.1,43.6
,,82.0,50.5,43.7
,,66.3,101.3,31.5
,,83.2,58.8,19.8
,,129.7,59.3,50.8
,,65.3,68.7,57.5
,,78.9,55.9,28.4
,,65.0,64.9,32.9
,,45.4,55.1,53.4
,,56.1,61.4,55.7
,,84.2,68.8,72.9
,,59.8,66.5,35.2
,,64.0,68.4,49.3
,,65.9,55.6,36.1
,,64.2,82.1,40.3
,,95.1,57.5,77.8
,,63.4,39.3,43.2
,,68.2,68.1,52.3
,,44.0,47.8,40.9
,,87.7,51.9,26.7
,,85.5,41.0,81.8
,,51.7,64.3,52.7
,,79.4,111.4,28.5
,,65.9,59.9,13.5
,,58.7,61.5,47.1
,,52.1,33.9,55.9
,,81.8,38.8,99.0
,,53.8,52.3,38.3
,,53.1,71.2,25.4
,,104.6,62.6,51.5
,,61.6,60.6,54.1
,,49.3,56.2,27.8
,,57.2,34.1,42.4
,,64.8,51.8,61.3
,,62.3,84.7,68.6
,,47.9,100.2,24.4
,,61.7,58.3,33.9
,,57.2,73.3,47.7
,,62.1,54.8,53.1
,,46.3,59.9,64.3
,,75.4,72.7,80.2
,,44.7,63.0,48.2
,,78.9,54.5,80.1
,,48.0,57.2,39.4
,,79.0,92.8,62.5
,,64.9,34.7,61.7
,,82.4,38.8,42.9
,,57.0,89.7,59.2
,,101.8,51.5,50.1
,,75.6,60.9,45.1
,,83.4,61.5,40.2
,,50.6,60.5,42.9
,,55.0,45.8,34.1
,,86.3,44.0,53.8
,,123.1,52.2,72.2
,,73.9,36.6,59.5
,,82.1,41.6,45.3
,,83.0,42.0,51.1
,,72.4,43.2,55.8
,,54.2,57.1,41.5
,,58.6,65.4,47.9
,,75.8,69.5,65.8
,,89.4,59.0,53.9
,,81.0,63.7,37.1
,,62.7,38.8,12.0
,,75.3,55.6,35.3
,,75.5,79.5,48.2
,,65.0,64.9,46.5
,,66.2,80.1,53.4
,,75.1,45.0,59.5
,,67.4,77.3,45.4
,,82.1,53.4,60.8
,,89.3,72.9,31.4
,,74.7,43.1,34.0
,,58.8,59.2,44.8
,,73.1,42.4,51.0
,,60.8,57.5,51.3
,,69.8,41.5,61.8
,,64.3,51.8,42.8
,,63.6,65.9,64.0
,,71.8,55.1,56.1
,,66.0,57.9,24.1
,,75.0,42.7,48.9
,,54.1,68.6,39.0
,,103.4,43.3,35.2
,,59.7,55.5,31.4
,,55.1,57.7,27.3
,,57.3,84.8,23.3
,,83.7,67.8,51.5
,,33.1,51.8,51.6
,,85.2,55.3,32.2
,,100.9,42.9,68.0
,,62.4,49.6,74.0
,,91.7,37.7,71.8
,,102.3,78.6,59.4
,,67.2,64.0,44.1
,,53.3,57.1,89.3
,,50.4,56.1,46.4
,,56.0,50.5,37.3
,,61.0,43.7,42.8
,,63.0,59.6,70.7
,,110.8,44.3,28.5
,,90.9,77.9,38.7
,,60.8,91.0,60.7
,,67.0,59.6,50.8
,,38.9,23.2,39.8
,,64.9,34.7,96.4
,,61.3,76.0,46.6
,,70.9,48.9,10.9
,,64.3,55.6,49.7
,,105.5,81.0,46.5
,,76.9,59.3,38.5
,,71.8,52.8,50.2
,,76.9,43.3,49.6
,,81.8,56.4,61.7
,,73.9,43.7,52.2
,,97.5,24.7,45.6
,,74.5,57.2,33.1
,,55.3,80.4,55.9
,,97.5,49.3,47.7
,,66.1,56.6,60.2
,,59.8,64.0,59.4
,,78.6,43.4,41.8
,,101.4,34.0,22.9
,,124.6,55.1,46.0
,,79.4,55.9,45.6
,,66.2,72.5,27.9
,,41.1,56.6,52.8
,,60.8,61.2,77.5
,,25.2,39.7,102.3
,,62.5,72.4,39.1
,,129.9,48.4,66.9
,,58.2,53.9,40.0
,,77.0,60.7,17.5
,,59.2,65.4,49.4
,,76.4,52.9,69.1
,,67.8,80.6,65.1
,,85.7,91.5,46.0
,,58.1,63.3,36.8
,,66.9,71.0,59.7
,,57.7,67.2,37.8
,,70.1,53.8,44.2
,,90.3,57.4,46.4
,,58.7,44.8,63.6
,,45.3,57.1,42.1
,,61.4,67.9,67.3
,,72.3,52.2,65.6
,,75.1,82.7,40.4
,,80.3,62.4,42.3
,,56.1,51.8,29.2
,,72.4,55.0,50.1
,,90.8,62.3,47.4
,,66.7,50.0,54.1
,,70.6,46.3,41.0
,,91.8,52.1,27.4
,,86.9,52.5,41.4
,,57.2,53.4,79.3
,,84.3,91.1,44.7
,,66.1,46.0,61.5
,,80.5,74.5,89.4
,,89.5,81.2,38.1
,,91.2,51.7,29.6
,,63.3,55.5,53.8
,,61.2,63.9,55.8
,,134.0,55.4,51.4
,,71.1,63.9,21.3
,,82.5,71.6,26.3
,,94.6,47.9,44.8
,,84.1,94.4,65.6
,,43.3,42.3,62.2
,,71.5,51.1,29.4
,,52.1,31.4,61.7
,,89.2,49.7,61.4
,,84.1,49.8,50.0
,,55.0,56.3,53.1
,,75.2,75.8,50.3
,,88.9,79.0,59.4
,,98.0,47.5,63.5
,,69.6,114.8,56.4
,,49.0,53.1,60.1
,,55.3,79.2,44.0
,,75.4,52.7,41.8
,,50.5,63.6,36.5
,,69.3,62.5,42.4
,,81.3,63.1,41.7
,,66.5,62.3,45.8
,,59.7,61.9,84.4
,,71.1,47.5,50.1
,,51.1,45.4,33.3
,,69.2,55.0,71.7
,,84.8,70.3,53.5
,,63.6,67.4,46.4
,,104.2,50.4,48.5
,,99.0,61.1,47.3
,,50.9,46.3,37.2
,,111.7,46.1,33.5
,,81.5,45.5,38.8
,,60.3,47.7,69.7
,,55.3,77.3,49.6
,,67.7,45.4,58.4
,,136.2,46.9,41.6
,,70.0,57.2,37.4
,,83.4,75.9,67.3
,,86.7,73.2,66.8
,,85.5,72.3,26.6
,,62.1,75.2,47.8
,,91.8,55.5,43.1
,,112.7,80.3,58.2
,,86.5,46.3,55.0
,,128.3,59.8,62.8
,,66.5,89.5,42.4
,,66.7,58.9,50.7
,,74.9,67.6,61.7
,,91.7,79.7,35.2
,,105.2,40.4,42.3
,,58.0,31.8,41.5
,,88.6,52.1,54.3
,,73.4,55.3,52.5
,,68.5,54.3,30.9
,,112.8,48.6,61.2
,,67.1,50.1,29.0
,,77.1,61.9,44.8
,,68.1,48.6,49.1
,,86.9,73.9,48.9
,,71.6,50.2,46.0
,,93.8,57.6,50.9
,,72.5,62.6,34.5
,,74.7,62.3,49.9
,,53.8,50.4,70.0
,,53.1,61.9,46.9
,,52.4,35.6,57.8
,,90.3,61.1,39.3
,,61.4,37.9,57.8
,,93.0,57.0,50.2
,,55.1,51.1,82.5
,,71.9,66.4,52.3
,,85.7,71.2,37.6
,,90.3,44.2,49.4
,,58.6,59.8,42.0
,,49.7,50.1,34.2
,,52.7,74.8,47.9
,,68.5,76.8,55.3
,,69.8,40.9,71.8
,,61.0,54.2,57.2
,,96.5,68.8,52.9
,,69.3,66.0,31.5
,,71.8,47.1,45.5
,,84.7,71.7,43.0
,,69.7,47.4,44.7
,,85.6,52.0,59.6
,,82.6,55.5,25.3
,,53.6,56.3,61.8
,,69.6,40.2,47.0
,,62.5,49.4,51.4
,,48.4,47.8,39.2
,,55.5,80.2,55.8
,,67.0,50.0,57.2
,,66.3,41.6,77.3
,,72.4,52.1,37.9
,,67.8,76.3,42.0
,,60.0,75.6,38.3
,,65.2,55.6,39.4
,,74.5,70.5,42.6
,,65.9,84.1,44.0
,,110.4,87.5,42.9
,,67.7,46.4,55.4
,,40.9,44.8,90.4
,,54.2,56.0,42.6
,,52.1,53.9,41.0
,,68.9,85.8,74.8
,,67.7,62.7,52.8
,,87.5,80.1,45.0
,,60.7,51.3,58.0
,,67.9,91.5,44.5
,,79.3,57.6,49.5
,,78.8,70.3,37.7
,,64.7,78.9,38.0
,,88.6,32.3,57.6
,,88.8,34.2,41.0
,,85.4,68.5,39.2
,,76.5,59.0,41.2
,,83.4,54.8,26.3
,,72.3,53.5,43.1
,,63.2,41.7,48.5
,,35.8,50.8,35.2
,,92.9,96.2,35.7
,,76.0,35.8,45.8
,,104.8,62.2,38.1
,,70.2,40.1,20.5
,,83.0,42.5,33.0
,,72.9,50.4,33.2
,,67.6,58.1,71.4
,,73.1,74.9,114.0
,,46.0,42.9,48.1
,,90.4,65.3,54.9
,,44.3,38.3,47.6
,,68.2,63.5,51.3
,,53.9,76.7,29.8
,,96.2,57.3,46.9
,,56.0,59.1,20.6
,,69.7,53.5,56.5
,,107.1,52.2,37.3
,,39.6,58.4,80.6
,,60.6,71.6,46.0
,,66.5,63.4,34.6
,,53.6,76.5,35.4
,,65.6,70.8,57.1
,,65.0,48.0,48.0
,,63.1,89.6,57.4
,,58.2,73.4,62.0
,,67.4,86.0,47.4
,,64.7,47.9,37.0
,,72.0,49.8,49.0
,,62.1,74.7,42.1
,,66.4,65.4,55.5
,,70.5,49.9,49.0
,,65.9,43.7,53.0
,,76.9,55.7,61.8
,,108.0,86.7,32.0
,,60.2,67.3,40.6
,,67.2,58.6,62.9
,,68.4,50.9,51.1
,,90.7,46.4,18.8
,,47.2,46.2,46.1
,,90.6,65.0,45.8
,,64.4,93.8,39.0
,,68.1,72.2,34.8
,,59.5,49.1,36.3
,,70.9,63.9,40.0
,,71.9,54.7,35.1
,,60.9,41.3,31.9
,,69.3,91.5,47.4
,,109.9,74.4,36.3
,,53.3,55.4,71.4
,,48.1,72.8,56.0
,,116.5,84.2,33.2
,,58.6,49.1,54.2
,,51.6,43.2,47.9
,,48.8,48.9,52.2
,,52.2,67.5,30.1
,,47.7,86.0,31.7
,,50.0,42.8,25.1
,,91.7,34.4,45.9
,,83.0,54.2,30.7
,,99.2,62.3,39.1
,,45.9,86.4,58.6
,,49.6,61.5,27.8
,,43.7,50.7,37.8
,,58.4,67.7,39.9
,,59.4,89.7,60.5
,,60.1,61.9,44.7
,,67.0,67.9,53.8
,,78.4,55.5,57.9
,,48.7,40.9,33.7
,,109.2,57.4,45.0
,,76.1,49.5,54.4
,,47.9,114.1,25.4
,,78.6,59.8,71.2
,,60.3,36.1,63.7
,,75.5,81.5,37.9
,,69.9,49.4,58.3
,,54.2,22.4,82.1
,,64.8,83.8,76.1
,,66.9,55.7,37.7
,,66.0,59.2,52.7
,,66.5,81.6,32.4
,,58.5,51.7,47.4
,,59.1,84.7,54.5
,,78.7,83.8,82.0
,,51.5,59.8,42.1
,,71.8,61.0,27.1
,,70.5,66.0,45.5
,,64.8,50.2,46.2
,,64.9,74.5,43.8
,,74.4,65.3,48.6
,,68.8,64.6,26.4
,,65.3,77.0,38.6
,,91.4,65.7,40.6
,,76.1,52.8,37.7
,,49.3,62.9,39.6
,,57.3,56.7,52.5
,,60.6,65.6,31.1
,,63.2,80.6,58.1
,,58.1,70.7,44.4
,,50.9,66.0,43.8
,,79.1,72.3,45.6
,,135.4,49.8,57.2
,,72.9,81.4,63.5
,,68.6,59.4,52.9
,,61.7,67.5,18.5
,,50.5,48.9,38.6
,,44.6,85.3,54.8
,,51.6,102.3,61.8
,,79.7,47.6,76.3
,,59.1,92.1,48.4
,,56.1,43.9,74.2
,,84.7,57.8,34.9
,,48.4,59.8,70.3
,,64.5,44.8,47.8
,,44.0,102.7,53.6
,,81.2,63.3,58.0
,,71.1,62.2,36.7
,,77.0,84.7,33.7
,,70.9,66.5,81.0
,,54.4,55.8,45.0
,,82.8,53.1,42.7
,,73.9,46.4,38.0
,,90.2,65.3,20.3
,,73.6,107.5,54.3
,,50.5,49.6,48.8
,,44.0,66.6,29.6
,,65.6,67.2,45.5
,,83.1,56.5,39.8
,,75.0,74.4,53.2
,,56.1,51.6,46.5
,,91.1,75.9,64.8
,,84.0,60.4,27.2
,,77.0,44.9,53.3
,,86.0,49.4,52.4
,,73.2,67.4,39.0
,,61.6,47.1,49.1
,,73.9,83.3,48.5
,,63.5,66.2,77.1
,,83.5,43.0,46.2
,,68.8,47.0,34.8
,,87.8,45.5,42.4
,,79.0,47.6,51.9
,,54.0,56.2,38.5
,,41.3,55.8,52.0
,,107.4,64.2,36.5
,,62.2,74.0,58.6
,,76.9,100.2,58.1
,,62.8,48.3,52.0
,,74.4,85.0,45.0
,,81.0,75.0,57.0
,,82.0,69.4,51.0
,,71.4,66.7,35.7
,,69.0,43.6,43.4
,,59.8,44.9,38.6
,,78.8,105.9,52.8
,,58.8,62.2,52.5
,,62.6,46.1,48.6
,,69.1,61.3,100.8
,,82.0,70.7,40.7
,,56.5,37.7,35.5
,,57.2,57.1,35.9
,,114.1,43.5,72.6
,,51.1,45.3,36.8
,,53.6,54.4,21.7
,,40.3,65.7,25.6
,,70.3,62.4,26.4
,,81.8,34.6,31.3
,,90.8,54.2,57.9
,,76.1,43.2,48.0
,,58.2,61.3,46.9
,,77.7,84.1,28.9
,,89.2,64.9,83.1
,,57.8,62.9,52.1
,,62.9,61.5,54.3
,,70.9,50.5,69.7
,,123.1,78.9,36.0
,,72.4,53.7,48.6
,,95.5,72.2,51.5
,,115.5,51.8,41.9
,,101.9,63.2,48.7
,,70.8,51.1,74.1
,,96.5,51.7,56.1
,,89.5,49.7,39.2
,,63.6,64.1,34.3
,,76.9,66.1,49.4
,,57.0,108.9,47.6
,,54.2,52.2,43.4
,,59.8,45.9,57.1
,,73.0,66.1,57.2
,,51.9,57.0,34.9
,,64.6,55.4,36.7
,,70.4,64.0,67.7
,,86.4,17.7,31.3
,,66.9,48.6,26.6
,,61.7,79.4,49.5
,,67.1,49.9,67.6
,,73.0,76.1,43.6
,,57.3,42.6,53.6
,,91.5,74.5,53.5
,,104.2,45.7,82.6
,,62.0,83.2,47.7
,,69.4,79.0,39.2
,,105.2,79.1,57.9
,,108.9,60.5,10.2
,,58.4,48.7,45.2
,,82.9,45.7,46.5
,,59.1,67.5,20.5
,,89.0,43.3,62.7
,,94.0,55.3,46.2
,,49.3,58.2,53.0
,,85.2,70.5,44.1
,,113.4,36.6,49.6
,,58.2,68.2,64.6
,,60.0,54.9,44.9
,,73.4,59.2,30.2
,,56.6,64.6,70.4
,,75.1,68.1,56.9
,,52.9,72.4,44.2
,,87.2,53.7,57.1
,,56.6,53.1,35.8
,,72.1,64.3,48.3
,,52.6,72.8,36.1
,,59.7,85.2,48.5
,,80.5,66.0,50.2
,,54.0,53.1,62.1
,,75.0,67.7,51.6
,,81.6,84.4,38.1
,,66.8,63.3,55.5
,,75.7,72.0,77.8
,,70.2,60.2,46.3
,,41.5,58.7,26.2
,,54.2,50.8,60.0
,,76.4,53.0,66.0
,,72.9,82.4,39.8
,,66.5,64.1,41.9
,,59.4,48.2,45.0
,,49.7,90.1,44.6
,,69.5,68.6,42.4
,,70.4,65.0,56.9
,,97.6,64.6,44.2
,,86.1,40.8,54.8
,,116.9,47.5,40.9
,,79.3,51.2,40.2
,,61.2,26.9,68.6
,,57.6,42.8,34.8
,,70.8,44.7,60.9
,,88.8,100.4,44.2
,,63.7,101.4,57.6
,,55.1,44.6,48.2
,,98.3,58.5,43.2
,,48.5,58.9,46.5
,,96.0,88.7,78.6
,,58.8,53.2,21.2
,,104.4,55.9,44.6
,,82.3,50.7,82.7
,,70.6,39.6,44.8
,,75.6,58.0,37.0
,,59.1,59.2,46.6
,,70.1,57.2,43.2
,,50.1,54.9,45.3
,,86.2,96.1,51.1
,,69.4,77.2,44.5
,,86.8,30.3,23.2
,,69.9,73.7,59.3
,,60.0,58.8,49.9
,,79.6,63.3,35.2
,,78.2,27.0,50.0
,,75.7,49.5,50.5
,,73.3,46.6,49.1
,,46.1,31.5,69.5
,,91.7,53.0,44.1
,,56.0,55.5,48.4
,,57.5,41.2,54.6
,,125.2,70.0,41.1
,,59.4,64.2,51.1
,,103.5,50.1,37.3
,,32.7,57.6,49.1
,,79.0,54.5,63.2
,,73.6,35.9,31.3
,,79.6,61.7,43.0
,,77.9,63.2,57.9
,,120.0,65.0,32.0
,,77.9,57.9,36.4
,,87.4,41.7,56.2
,,61.8,93.5,29.7
,,61.4,42.9,28.9
,,51.8,64.3,52.4
,,93.2,58.2,33.5
,,84.7,59.7,51.5
,,65.2,53.2,48.2
,,74.6,54.2,53.6
,,136.7,61.7,22.4
,,53.7,86.8,57.5
,,54.7,61.3,18.8
,,97.8,53.2,44.0
,,68.5,40.2,56.8
,,77.5,66.6,35.8
,,55.8,51.1,57.0
,,66.7,90.5,39.5
,,72.3,72.6,60.2
,,52.2,41.3,40.8
,,98.3,65.0,62.9
,,102.4,40.6,47.0
,,56.8,44.3,48.6
,,78.4,69.1,39.1
,,75.0,80.2,43.7
,,58.6,84.0,54.3
,,51.3,64.7,27.3
,,68.6,61.2,59.5
,,58.0,39.2,54.9
,,73.5,75.0,51.0
,,82.9,79.8,43.1
,,87.9,78.8,32.8
,,39.2,54.1,50.0
,,10.9,59.8,55.3
,,59.2,62.8,32.7
,,92.2,57.4,46.5
,,90.5,68.5,47.1
,,69.4,55.6,52.3
