20 Hz,35 Hz,50 Hz,70 Hz,95 Hz
99.6,137.9,31.1,41.7,19.3
139.9,94.2,79.6,62.0,23.4
88.1,83.2,67.0,20.5,46.0
116.6,106.9,66.9,55.6,19.3
141.6,94.2,78.4,33.8,28.7
171.3,47.5,75.0,79.3,33.3
87.8,101.7,66.1,52.8,34.7
63.4,98.2,69.3,53.1,24.6
90.5,54.6,71.3,73.9,35.8
103.3,82.7,88.3,57.6,28.7
112.8,96.9,49.3,44.3,23.5
98.8,84.0,71.1,29.1,17.4
129.9,106.9,76.9,30.4,14.3
99.3,86.9,78.3,56.0,20.9
107.5,75.3,98.5,44.9,26.7
71.9,91.4,55.7,26.2,17.2
127.3,79.6,83.1,47.9,21.6
182.0,119.2,40.9,50.9,40.8
91.2,67.9,81.4,52.2,29.6
79.3,87.2,55.4,42.3,13.5
190.8,119.9,88.2,58.1,18.3
76.9,81.4,74.2,73.4,39.1
149.8,71.8,61.8,60.7,35.8
125.9,80.2,82.9,61.4,16.5
173.3,82.8,73.9,38.8,14.6
197.7,121.7,58.9,75.8,36.4
140.7,86.2,51.2,34.5,39.6
138.0,122.4,35.5,41.3,25.1
153.6,59.5,56.7,65.9,13.1
87.9,53.7,66.1,65.0,16.2
62.1,127.6,70.4,41.3,31.0
80.7,62.6,59.8,89.4,16.5
66.2,84.8,77.7,58.7,32.3
120.9,63.8,63.1,53.6,48.2
109.3,94.0,59.4,66.5,34.0
74.2,63.3,61.1,64.2,31.0
97.7,92.2,69.2,68.1,28.0
79.2,64.0,108.1,61.3,26.9
106.4,115.2,65.9,41.9,60.5
165.4,73.1,45.0,83.1,45.0
144.0,97.4,74.1,47.6,29.2
137.5,86.7,42.8,63.8,27.7
110.1,74.4,96.6,52.4,39.2
34.5,35.7,78.7,55.6,28.9
142.5,88.8,60.1,64.6,41.7
93.5,95.6,71.8,55.9,19.4
92.1,78.5,67.8,43.7,15.9
100.0,175.2,35.5,100.1,15.3
117.8,65.8,64.5,72.9,32.2
196.5,99.2,97.1,41.9,18.5
185.2,128.6,72.5,64.5,32.1
38.6,78.1,59.7,44.9,20.0
14.5,73.8,106.6,62.5,14.6
95.1,103.3,58.7,50.3,19.8
103.2,61.1,72.7,62.8,12.9
85.9,76.6,63.8,57.7,18.6
76.2,102.8,59.9,80.7,32.2
97.3,71.3,92.1,55.5,24.7
75.6,89.6,77.6,43.9,21.0
89.0,69.5,106.2,45.1,32.1
149.5,72.5,52.0,44.9,20.3
97.5,73.4,84.9,56.6,19.3
104.6,98.3,73.2,66.3,17.9
103.8,72.1,70.2,60.5,14.9
172.4,75.5,78.7,88.7,19.3
90.9,79.9,71.2,62.1,33.5
116.6,114.9,73.2,74.6,19.3
113.3,99.6,63.8,86.8,45.1
86.8,75.2,65.4,71.1,20.0
96.1,80.9,48.8,63.7,36.6
58.2,90.4,56.8,40.2,18.1
49.4,96.8,64.7,43.6,31.4
143.5,81.4,64.9,68.2,17.4
100.9,53.9,71.1,76.1,43.0
87.9,87.5,72.8,59.2,42.0
66.1,106.8,56.1,75.0,38.0
67.4,63.9,78.1,89.1,29.6
91.6,99.3,61.9,53.7,40.5
102.6,78.7,105.6,54.6,36.0
79.7,90.3,52.5,45.2,32.6
119.0,66.7,58.9,86.7,15.8
130.4,85.2,60.6,24.8,22.3
76.0,109.2,68.6,47.6,18.1
133.7,93.8,81.9,59.8,17.9
88.5,103.5,60.5,70.4,39.3
115.1,82.6,80.1,36.4,14.2
75.2,79.3,90.5,41.3,22.7
101.2,101.4,92.2,62.8,29.6
79.3,107.9,67.3,68.5,44.5
93.9,63.7,114.1,53.8,32.3
112.2,81.7,55.4,70.3,23.6
117.8,74.4,85.0,41.2,24.2
110.2,92.3,74.9,69.3,28.4
82.5,73.7,98.0,58.2,19.3
93.1,77.8,47.2,55.3,40.9
91.1,91.1,89.1,30.5,18.6
45.2,91.2,87.0,58.6,20.6
149.1,79.0,53.8,31.9,23.5
90.1,75.9,59.7,56.3,36.9
111.9,61.3,75.9,73.0,27.7
79.6,99.0,66.8,81.7,28.3
91.1,82.9,87.3,24.0,17.7
63.3,86.3,73.1,78.9,21.9
78.2,110.0,81.4,42.7,29.5
110.6,71.9,91.5,49.1,14.4
108.9,121.7,83.7,72.0,34.0
137.6,96.6,63.1,65.2,27.3
110.8,86.6,63.8,50.3,50.2
69.1,25.3,74.6,120.3,28.5
120.4,51.0,63.4,63.1,33.3
79.6,69.2,67.8,45.3,13.0
163.4,82.5,58.0,85.4,21.3
77.9,42.4,61.8,69.1,13.9
66.3,78.8,75.0,48.8,37.8
149.1,54.6,71.5,73.3,27.7
64.0,59.0,83.3,61.6,17.3
87.3,118.5,79.3,20.9,47.8
146.9,94.5,76.8,53.5,29.4
85.2,71.8,92.9,71.0,32.1
106.4,71.1,52.4,75.5,18.7
113.4,83.6,67.6,62.5,28.7
86.0,156.4,62.7,54.9,16.3
89.9,79.9,70.4,50.7,69.9
143.9,63.2,61.2,76.3,44.8
99.1,86.7,88.6,51.2,17.5
162.4,137.6,99.0,59.6,26.8
121.2,87.5,47.9,58.0,18.2
85.3,122.7,94.1,59.0,15.1
117.1,70.9,56.1,84.9,16.1
98.1,55.0,75.5,70.4,13.8
93.3,80.4,78.1,59.9,16.1
85.8,76.4,103.2,50.4,53.5
80.3,84.7,64.4,81.9,12.6
145.4,136.6,46.1,40.9,16.5
134.8,92.4,55.0,50.1,26.0
118.4,53.9,60.9,45.1,19.8
15.1,87.9,61.5,51.6,35.8
76.5,71.0,53.4,46.2,30.2
93.0,96.6,72.3,56.8,54.3
63.0,108.5,67.8,56.2,26.4
76.6,82.1,71.0,81.9,25.2
71.4,93.1,70.7,60.6,37.3
169.9,67.4,64.4,61.3,17.9
132.3,35.9,71.9,54.3,29.5
98.0,35.4,62.0,49.7,45.3
72.6,98.9,65.1,61.7,42.4
109.9,93.1,59.5,35.2,23.1
69.6,26.9,67.4,63.3,12.4
124.8,104.3,67.1,29.5,43.3
107.4,100.7,48.5,35.6,34.0
111.3,129.6,62.7,53.0,49.0
60.8,95.8,100.1,48.6,20.9
96.6,90.8,100.8,49.9,15.6
94.8,84.7,64.4,45.4,43.4
70.0,47.2,64.4,55.5,41.6
123.7,84.0,70.3,57.7,16.4
82.0,75.9,66.5,32.9,25.9
112.2,80.2,73.3,66.3,21.6
96.6,75.5,77.0,49.8,45.8
179.7,43.2,66.6,59.9,33.2
70.3,84.9,116.4,79.9,20.8
110.6,92.8,60.6,49.7,17.3
101.9,92.6,91.4,77.8,26.9
105.5,74.5,69.0,38.8,38.9
92.5,89.7,39.3,54.4,36.7
75.9,104.7,53.0,63.5,20.2
112.5,73.4,72.2,50.2,21.6
114.6,121.0,70.4,70.7,30.6
138.0,50.7,87.8,68.0,15.8
61.7,85.8,54.4,61.9,60.4
101.5,51.6,49.0,53.1,27.2
134.8,102.2,108.0,38.9,23.4
72.5,66.5,70.8,56.8,30.2
109.1,61.8,74.5,55.3,19.7
127.8,71.3,52.1,70.7,23.9
76.3,87.3,63.9,49.8,27.8
115.3,86.9,68.3,54.3,34.8
86.0,78.6,76.3,40.4,33.3
94.1,69.2,81.2,51.0,12.9
73.2,69.7,60.0,47.3,32.7
140.8,76.7,71.6,84.3,22.6
87.0,102.8,52.2,65.1,34.9
146.1,97.1,78.7,70.0,23.8
75.9,52.8,27.9,69.4,39.0
140.9,104.4,47.6,68.2,15.8
77.5,52.5,48.4,55.8,49.0
92.3,74.7,97.3,60.5,18.9
67.9,109.9,52.3,62.7,14.4
136.9,77.7,64.1,38.9,24.6
95.8,70.1,52.4,48.1,20.7
91.2,74.9,50.3,61.7,18.7
92.9,55.7,81.3,48.2,25.4
84.4,73.1,74.1,32.8,25.7
149.9,85.9,83.1,40.9,29.7
92.7,93.1,60.7,41.4,14.0
195.9,84.5,169.9,26.4,26.0
134.5,73.1,61.6,26.0,23.7
73.1,73.6,53.2,53.8,20.6
110.1,91.7,70.9,70.1,18.0
114.3,96.0,63.5,72.5,23.2
115.6,104.0,50.7,52.2,24.9
95.6,63.3,65.1,71.9,15.2
90.0,109.0,63.9,47.4,15.9
101.6,83.1,54.4,55.2,22.8
128.6,89.9,90.7,16.0,17.8
109.0,89.9,68.3,89.1,19.1
100.9,84.7,60.8,33.0,32.2
50.9,114.5,57.3,69.4,28.0
99.1,85.6,79.8,65.3,24.3
72.1,103.6,76.6,65.2,43.9
79.6,67.0,59.5,71.2,19.2
142.9,31.0,72.5,72.3,20.3
65.0,71.0,61.8,51.4,20.5
135.5,42.1,81.0,66.2,29.6
122.6,50.5,59.6,59.0,13.0
94.0,83.0,64.0,48.8,21.6
124.0,112.9,64.0,58.9,41.0
99.9,91.5,82.1,70.3,39.7
154.8,69.0,58.9,49.7,37.1
154.2,71.4,47.8,41.0,30.7
108.2,105.7,106.6,77.1,15.3
125.4,93.6,83.7,66.2,24.6
86.5,122.1,78.3,54.3,18.7
82.4,70.4,63.1,40.2,22.5
88.7,80.8,68.7,45.4,34.9
132.5,94.7,69.4,70.0,12.9
92.4,130.2,64.0,57.3,32.9
61.5,59.1,54.7,44.3,33.0
157.8,123.3,44.9,65.6,15.6
102.4,54.7,57.7,69.0,38.1
70.5,123.8,83.7,55.4,27.7
137.8,84.8,67.3,49.0,71.3
88.2,107.6,70.7,68.9,11.0
87.6,99.3,70.1,61.4,15.6
161.9,93.2,81.1,52.7,24.0
87.8,117.7,54.7,47.4,36.8
110.5,67.9,41.6,39.1,16.8
99.2,83.5,46.9,63.1,14.6
70.2,118.8,56.8,55.5,15.9
105.6,107.9,52.4,56.5,22.0
119.9,68.2,72.3,39.6,15.6
56.0,130.7,64.2,20.3,44.3
119.8,32.1,63.4,53.8,21.9
89.5,56.4,95.2,49.3,19.7
146.2,78.9,47.6,64.8,10.3
21.5,68.8,59.4,51.1,19.6
130.8,74.6,85.3,61.9,50.9
75.4,64.4,75.0,52.4,33.7
91.9,81.0,53.3,64.9,29.8
158.2,64.4,73.0,77.5,26.0
71.1,89.7,89.8,48.9,27.6
116.4,42.3,68.7,42.4,27.7
108.9,80.5,52.3,62.3,22.6
115.8,58.9,86.1,94.0,56.9
73.4,101.8,71.9,57.7,32.2
80.2,92.5,59.0,46.8,30.2
203.8,63.0,61.3,52.7,12.3
36.2,107.1,61.5,28.4,15.8
107.3,96.1,46.8,82.8,14.9
121.3,52.4,37.7,70.9,16.9
44.1,85.2,51.6,50.8,15.4
80.5,80.2,55.0,79.8,17.5
144.3,93.3,104.5,64.5,37.9
123.9,82.3,59.0,17.7,18.0
52.2,97.2,49.1,38.7,16.0
89.0,70.8,72.9,57.2,30.0
76.7,90.9,102.4,21.3,20.1
51.3,140.3,52.4,84.5,21.2
70.8,72.1,77.0,61.2,15.5
67.9,77.0,65.7,40.1,23.3
112.2,120.3,67.0,54.1,14.7
90.6,68.1,47.1,64.6,16.7
76.8,70.8,79.7,66.6,21.3
114.7,119.8,48.4,43.5,30.3
108.3,78.9,98.6,53.2,11.4
124.4,124.1,77.4,54.5,39.6
128.6,48.8,54.3,41.7,24.7
69.8,100.2,77.7,74.7,34.4
109.9,59.5,122.3,62.8,21.2
69.2,76.2,57.7,81.5,24.3
78.0,87.7,83.3,62.3,34.2
85.6,76.1,48.3,67.0,23.8
95.8,94.4,77.2,107.3,12.3
96.6,21.0,73.7,50.0,28.5
57.9,40.7,46.4,43.4,44.1
94.9,72.1,58.5,42.4,22.7
69.7,30.3,52.0,14.3,56.1
70.3,81.2,64.2,52.4,20.5
108.8,82.8,89.7,62.2,43.4
69.0,51.3,91.6,45.2,25.8
127.1,66.8,65.5,43.3,25.4
189.6,78.8,75.1,37.8,22.5
97.9,59.4,72.3,33.3,13.5
102.7,98.4,36.3,48.5,19.5
117.6,97.2,58.5,44.2,19.2
110.6,60.6,75.0,50.1,17.0
153.7,69.6,80.1,71.5,36.3
88.5,54.9,62.3,43.8,25.6
37.2,78.2,60.4,20.9,13.5
118.8,73.8,82.7,74.2,26.9
100.7,58.4,66.5,50.9,90.9
111.0,108.4,75.1,78.6,16.1
176.9,103.5,82.0,80.0,21.9
57.4,26.9,59.0,59.6,20.0
107.3,120.7,70.7,48.4,13.2
101.2,125.9,61.6,69.7,13.8
104.0,108.5,55.1,27.9,26.6
94.5,93.3,52.6,60.0,37.2
64.5,70.6,45.3,73.4,33.1
168.6,73.8,78.7,43.0,23.2
105.3,60.9,59.7,56.2,23.9
112.6,114.3,65.4,52.5,43.5
121.5,95.6,86.6,39.7,14.6
104.8,50.2,56.9,44.0,13.8
150.2,62.2,86.3,52.8,22.0
144.9,83.1,56.9,61.8,15.4
111.0,80.8,83.0,50.1,23.3
99.4,79.4,59.1,61.4,29.1
89.2,82.3,71.2,42.5,21.6
141.6,95.1,68.6,76.3,18.7
117.1,79.0,67.6,75.6,32.9
72.9,38.2,83.6,37.9,43.4
96.9,64.9,98.5,45.9,28.2
107.9,72.5,65.5,43.5,35.4
93.1,78.5,46.6,57.0,22.2
87.6,78.1,69.8,56.8,23.9
100.9,78.6,62.1,25.2,11.9
49.2,61.1,68.6,27.8,27.8
204.8,90.6,64.4,41.8,13.6
160.7,73.4,49.5,44.5,15.9
103.8,59.1,57.8,51.6,18.3
105.2,73.4,62.0,35.1,23.5
210.3,87.6,73.0,62.6,16.1
95.7,75.0,68.2,47.5,19.6
94.5,65.8,99.3,73.0,14.7
149.8,66.0,61.7,40.1,12.4
178.7,88.5,90.2,51.0,20.3
151.0,65.5,69.8,38.5,17.3
72.0,55.5,71.9,63.7,21.9
116.8,95.4,80.3,48.2,14.9
101.3,186.1,81.6,56.4,27.6
115.1,111.2,73.5,78.4,22.4
81.3,80.1,62.1,77.0,14.5
111.6,69.5,100.1,63.0,18.7
64.1,77.0,73.5,39.3,16.8
82.2,68.9,84.5,71.0,42.6
105.6,66.4,76.9,51.4,41.3
116.3,126.1,57.4,40.7,23.8
111.5,88.2,77.1,70.7,16.1
104.4,80.2,60.3,62.2,22.3
166.0,91.9,59.3,49.8,28.2
65.6,73.9,68.2,56.1,38.5
146.1,45.9,79.5,49.4,41.0
98.5,91.7,84.3,50.0,37.7
112.8,59.6,85.2,63.5,14.1
83.2,36.3,67.4,65.7,11.6
84.0,78.8,69.9,52.6,36.5
134.8,59.7,48.6,41.7,39.1
66.9,69.8,52.4,51.5,41.4
94.9,87.1,51.1,64.3,43.2
112.3,41.1,56.4,54.1,22.5
64.0,57.8,74.1,72.1,13.5
,99.4,82.9,106.4,26.4
,90.9,72.8,49.4,31.7
,83.8,56.5,61.5,48.3
,147.5,74.1,69.2,23.4
,62.7,67.2,59.6,14.2
,100.5,64.2,71.1,16.7
,83.5,58.5,45.2,26.7
,74.2,62.5,39.3,36.4
,106.1,75.1,56.5,18.4
,77.3,42.4,55.7,24.1
,72.6,66.8,46.6,17.0
,75.4,42.5,67.9,30.2
,91.8,50.8,64.7,20.6
,70.5,37.3,77.6,12.0
,74.2,53.9,41.5,28.1
,29.3,71.4,81.7,42.6
,74.9,68.5,59.5,60.7
,96.4,53.0,60.7,24.4
,118.7,49.9,61.4,20.8
,109.1,55.6,75.4,29.8
,77.1,84.6,64.2,12.6
,77.0,55.4,74.6,18.7
,97.7,75.5,61.2,11.2
,86.0,66.7,53.9,21.5
,126.6,91.0,51.9,15.4
,34.2,66.5,44.0,30.8
,62.4,64.8,46.2,40.2
,62.5,78.0,48.1,40.0
,70.9,35.8,47.8,17.1
,98.0,90.8,54.4,27.4
,38.2,86.2,70.7,39.6
,97.7,83.6,53.1,19.9
,116.2,59.7,76.4,14.9
,65.5,49.1,45.0,18.3
,97.9,85.5,48.3,16.9
,93.3,52.4,45.2,25.5
,79.7,64.8,72.1,34.4
,93.3,69.7,73.4,35.5
,80.8,54.8,40.7,14.3
,89.2,50.2,76.1,26.7
,84.6,61.8,86.9,40.2
,80.8,46.6,25.4,23.6
,94.8,55.3,72.1,19.2
,123.2,82.2,44.9,25.2
,134.9,63.8,65.9,13.0
,66.5,47.8,68.9,18.4
,52.4,53.7,63.9,34.6
,70.2,52.2,42.6,15.7
,53.8,80.5,52.0,14.9
,61.5,63.3,73.1,13.2
,70.7,59.4,44.4,15.2
,94.0,58.7,37.3,22.7
,131.4,71.9,76.4,11.0
,93.2,52.3,30.4,15.8
,48.6,58.2,52.3,21.8
,87.4,84.4,38.9,46.4
,87.7,77.7,53.7,17.6
,45.7,104.6,58.8,18.7
,55.8,70.2,58.4,57.6
,102.5,82.7,69.7,31.8
,66.4,76.1,66.3,49.2
,56.8,81.5,46.8,43.6
,130.3,46.0,47.5,70.3
,116.6,65.9,47.9,33.2
,72.8,84.5,61.1,34.6
,97.1,61.5,56.3,27.8
,75.2,78.2,51.5,23.6
,69.6,83.0,48.9,43.2
,73.1,72.7,66.6,29.5
,74.5,78.9,65.8,39.9
,63.9,63.2,94.9,17.0
,71.5,64.0,76.1,26.4
,95.9,57.6,53.9,16.8
,85.1,49.9,53.2,24.8
,70.3,78.3,54.5,14.1
,73.4,33.9,49.6,43.8
,82.0,69.7,38.1,15.7
,75.0,84.0,46.0,39.8
,80.3,53.6,74.9,18.6
,76.8,73.8,59.3,23.4
,99.6,70.9,51.1,13.0
,91.7,53.3,88.2,19.8
,87.1,73.8,61.1,24.5
,52.8,71.8,56.2,34.1
,58.0,40.0,52.4,21.9
,90.0,61.2,60.2,15.1
,52.5,106.8,55.4,20.2
,81.6,87.3,72.7,31.8
,105.7,51.2,63.9,19.0
,58.4,76.8,69.3,20.8
,48.8,97.3,76.6,22.3
,100.3,76.6,27.6,23.7
,97.1,78.2,50.7,18.7
,88.5,51.6,66.6,16.7
,53.2,52.6,68.8,31.4
,81.6,57.7,37.3,66.5
,90.0,57.8,62.8,35.8
,79.7,86.5,64.1,20.4
,43.7,97.7,48.0,25.6
,90.2,64.0,67.9,34.0
,38.0,81.6,48.1,41.6
,70.0,71.5,56.6,26.7
,89.3,104.9,55.6,13.5
,83.2,76.4,52.0,42.7
,100.7,49.3,55.2,26.9
,52.1,65.3,50.6,12.8
,58.7,53.6,54.7,38.2
,108.7,96.2,41.5,24.0
,85.4,63.5,58.8,12.5
,62.9,42.0,84.9,29.8
,87.8,63.7,59.9,21.6
,110.2,75.4,38.6,11.6
,67.6,59.7,74.8,20.5
,84.3,55.6,82.3,12.8
,117.8,65.0,51.4,52.7
,71.9,76.8,97.1,39.1
,98.3,70.6,54.5,34.2
,101.9,67.6,52.8,27.1
,106.2,68.0,47.2,29.3
,73.1,119.0,41.0,24.9
,107.3,70.2,65.3,17.6
,72.4,60.9,56.4,20.0
,68.4,110.8,37.9,17.2
,53.5,73.1,41.8,28.3
,109.7,80.5,49.6,14.1
,77.4,102.3,46.7,23.6
,51.8,49.6,51.4,21.3
,109.6,72.3,58.9,23.8
,73.4,54.3,58.8,18.2
,18.6,42.3,53.7,14.5
,66.0,66.3,56.2,26.7
,61.2,59.8,58.0,28.5
,91.1,70.3,46.6,41.9
,38.8,51.4,96.1,36.7
,56.4,68.4,41.3,16.1
,87.5,74.3,49.3,26.9
,116.6,90.4,64.6,39.2
,127.0,52.6,34.3,34.5
,147.6,57.6,60.0,30.1
,105.0,62.7,59.6,33.9
,147.0,98.7,57.8,29.2
,80.4,101.7,42.0,48.9
,80.4,61.1,59.2,42.2
,115.2,62.4,49.1,17.7
,92.4,62.9,76.3,23.8
,84.9,59.0,55.6,35.6
,74.7,86.2,44.3,13.8
,67.0,63.1,56.5,18.2
,123.9,133.9,31.2,28.2
,99.6,62.4,63.5,22.0
,116.4,44.3,46.3,47.8
,104.5,60.8,48.4,14.2
,112.2,82.9,43.6,21.8
,82.7,115.5,101.1,23.8
,99.1,69.7,67.4,20.9
,93.3,73.9,60.9,19.9
,85.2,65.8,45.9,37.1
,89.9,58.2,32.2,16.5
,90.4,79.9,61.1,13.8
,74.6,78.9,71.9,19.6
,103.1,62.4,17.4,20.2
,122.5,70.5,68.2,28.2
,69.7,71.9,52.8,17.7
,75.7,79.3,76.0,24.5
,85.3,77.7,85.9,30.6
,61.8,69.6,58.5,12.9
,31.7,34.8,49.4,38.7
,80.1,57.2,51.4,41.8
,125.1,85.0,46.6,25.8
,83.6,56.3,38.8,35.0
,53.9,58.2,53.1,26.6
,93.0,68.8,77.8,15.2
,56.1,50.8,52.2,54.8
,79.3,70.7,51.8,33.6
,65.6,66.8,57.4,27.9
,69.2,55.1,53.2,29.4
,69.3,22.4,83.2,13.8
,58.2,69.2,32.0,17.6
,75.8,126.5,43.7,33.5
,59.0,93.1,65.7,14.3
,106.2,62.5,79.9,32.3
,71.4,38.2,56.8,13.3
,61.1,56.6,46.0,20.9
,140.0,46.2,33.3,11.9
,40.5,58.2,44.0,16.6
,83.7,92.1,51.1,16.2
,81.1,67.6,39.2,26.7
,95.9,64.0,53.8,14.9
,76.8,45.4,46.2,18.3
,115.2,70.6,55.9,13.5
,50.9,81.4,82.0,38.0
,114.9,107.4,36.3,18.7
,142.1,64.6,57.3,11.6
,65.5,60.8,45.4,17.5
,69.1,72.3,54.4,35.5
,71.5,51.1,24.9,14.4
,110.1,55.8,69.9,22.0
,137.3,72.6,57.9,18.0
,144.8,76.5,56.3,17.3
,52.1,87.4,37.2,19.2
,78.3,66.2,61.4,41.7
,93.8,80.6,71.9,25.6
,37.6,69.2,56.8,13.1
,87.8,80.9,64.3,20.3
,87.9,74.0,85.1,19.9
,105.0,54.8,44.5,15.9
,72.4,97.2,52.9,27.4
,153.7,43.1,52.5,16.3
,108.3,61.0,34.7,55.4
,115.5,72.7,57.5,15.1
,104.5,89.7,58.0,17.3
,80.5,55.4,57.1,18.9
,80.3,115.7,73.1,19.2
,64.4,62.9,53.0,20.0
,61.9,71.0,58.3,14.4
,76.7,62.8,66.1,25.5
,73.9,60.7,91.3,31.0
,89.4,61.5,67.4,20.9
,89.0,74.9,68.0,23.3
,76.5,53.4,62.3,12.5
,102.9,53.2,75.0,43.1
,66.9,61.4,65.1,13.9
,56.0,58.7,72.1,18.5
,80.4,51.1,50.0,28.6
,98.9,66.2,38.1,23.7
,107.4,79.5,63.7,24.0
,99.2,90.2,61.2,19.4
,68.6,64.7,54.5,23.4
,101.7,58.6,27.9,34.7
,125.1,78.2,70.3,14.9
,128.9,65.5,66.2,27.1
,82.8,61.2,52.0,15.5
,136.3,47.2,38.2,17.5
,99.5,47.6,18.3,14.4
,119.7,59.1,61.6,16.3
,53.0,77.0,77.5,46.0
,78.6,73.4,40.5,26.7
,34.6,63.5,62.4,21.8
,103.6,100.0,69.4,11.1
,85.3,52.0,33.9,34.6
,32.1,81.0,42.3,17.0
,93.9,75.1,60.9,22.8
,33.5,62.7,72.5,16.0
,100.1,82.1,42.4,44.4
,92.3,55.9,53.6,24.9
,85.1,81.2,49.4,48.6
,62.9,66.3,58.4,11.7
,132.4,57.0,68.7,12.3
,95.6,97.7,70.7,13.6
,60.8,82.0,53.1,31.9
,55.5,65.2,19.8,13.4
,83.5,62.0,58.5,47.6
,91.6,62.8,63.9,52.6
,106.3,45.2,57.6,23.8
,100.3,137.8,79.2,17.7
,79.4,92.7,52.1,13.6
,40.3,67.8,58.6,35.6
,87.9,49.3,70.0,27.5
,82.1,67.0,67.3,12.1
,94.1,81.5,28.4,14.9
,87.1,89.7,76.5,24.0
,60.4,70.6,86.5,25.9
,52.3,83.9,58.5,11.2
,64.3,83.9,69.0,33.7
,74.3,64.4,56.2,17.2
,89.3,77.6,58.9,12.4
,75.8,54.3,85.3,45.0
,60.5,83.0,63.2,25.4
,75.4,55.4,89.8,26.5
,64.4,38.0,74.3,18.9
,87.4,74.7,34.1,21.1
,95.6,43.1,69.1,17.6
,67.6,61.9,56.4,38.0
,84.8,65.1,36.9,22.3
,79.2,87.1,73.2,16.7
,77.3,70.5,59.1,32.5
,60.0,106.0,96.6,57.6
,79.7,40.7,52.9,34.1
,88.9,74.7,63.3,22.1
,71.8,69.4,66.3,34.0
,93.1,56.4,40.0,16.7
,116.0,66.7,47.2,46.4
,89.5,71.4,47.0,21.4
,64.9,67.9,60.7,18.1
,73.1,110.1,40.2,12.3
,90.8,89.0,40.6,15.7
,80.0,81.8,88.9,29.5
,90.5,60.4,58.7,13.2
,81.7,76.5,39.2,11.3
,102.7,59.6,52.4,18.9
,61.6,22.9,56.2,22.0
,79.6,91.7,57.3,22.9
,109.2,60.8,98.4,21.2
,103.6,70.7,64.2,30.8
,62.2,81.7,41.9,26.8
,96.0,58.8,44.5,29.2
,74.9,31.4,69.6,25.5
,73.0,101.3,47.7,10.5
,77.3,56.4,57.0,49.4
,85.8,72.1,43.5,11.3
,109.4,101.3,85.5,20.4
,75.4,59.8,48.5,16.0
,60.2,68.6,47.5,47.9
,84.6,63.1,41.4,41.8
,34.2,68.3,58.7,25.5
,45.1,60.3,54.4,43.0
,104.9,68.0,58.3,55.3
,21.7,76.3,63.9,31.8
,86.6,61.1,81.0,10.3
,94.8,69.3,37.1,13.4
,105.1,63.7,63.0,22.7
,74.8,84.6,82.5,52.1
,59.1,59.4,34.1,22.0
,118.2,55.2,56.3,37.6
,77.1,80.5,54.3,25.8
,70.8,46.6,44.8,25.9
,67.9,57.4,53.9,35.7
,69.9,82.7,40.4,18.7
,92.0,69.6,48.1,13.8
,132.6,65.3,74.4,22.9
,64.9,33.0,62.9,29.5
,58.9,58.2,42.2,18.5
,111.6,77.6,37.6,26.1
,57.4,40.6,56.3,15.5
,57.5,64.8,73.3,25.1
,62.6,91.2,50.1,40.4
,105.4,63.8,49.8,33.4
,113.1,68.9,85.4,17.7
,70.5,54.7,42.3,36.4
,102.5,81.4,55.6,26.2
,76.4,84.6,25.4,17.1
,70.9,60.2,58.2,19.8
,54.4,71.1,63.7,23.9
,90.4,110.9,59.7,44.1
,76.1,36.5,55.8,25.1
,73.6,47.0,74.9,23.6
,85.6,79.1,53.7,18.3
,66.0,74.9,64.2,14.2
,77.2,54.9,50.0,13.6
,87.0,65.9,25.7,16.5
,76.5,82.1,58.4,35.4
,84.9,92.9,51.7,35.1
,84.1,97.6,43.0,29.6
,77.0,59.2,59.1,15.6
,113.8,55.7,40.4,61.9
,97.4,73.4,67.8,22.4
,124.8,47.8,56.4,29.9
,104.8,68.5,84.3,27.6
,119.1,76.3,49.4,21.5
,93.1,79.1,58.5,16.7
,78.0,56.2,30.1,22.4
,79.2,63.9,83.5,15.6
,87.8,79.1,60.5,24.8
,65.8,58.2,43.4,13.1
,145.0,71.8,16.5,22.5
,78.5,102.1,88.0,16.3
,99.6,76.1,31.3,21.1
,82.0,71.0,46.4,15.2
,57.8,82.7,42.0,25.1
,71.7,57.9,53.8,13.4
,73.1,40.0,52.6,15.5
,77.9,62.1,77.7,22.6
,88.9,63.3,89.3,52.0
,85.9,59.0,62.4,27.3
,101.0,53.8,70.9,14.9
,69.9,59.6,62.7,14.2
,72.0,73.9,55.1,29.3
,101.5,56.0,32.4,15.8
,101.0,68.1,55.4,17.3
,77.4,71.1,111.9,25.7
,56.2,65.7,68.2,20.6
,62.6,45.9,75.7,12.2
,77.7,89.2,60.1,36.9
,80.1,63.7,50.1,33.9
,169.2,58.3,51.9,27.0
,79.6,56.1,71.8,37.9
,84.8,83.7,46.8,36.7
,96.9,130.4,37.8,27.1
,117.9,57.4,46.8,24.3
,43.9,89.7,54.2,44.9
,86.9,60.7,42.0,31.7
,83.4,103.6,62.8,48.1
,109.5,53.8,54.4,23.2
,110.2,39.1,81.4,59.1
,71.6,89.0,46.6,33.9
,89.1,46.2,58.4,52.9
,91.5,90.2,51.9,22.0
,84.9,53.1,67.0,25.1
,61.3,52.6,49.3,18.9
,84.7,74.9,64.0,11.7
,69.1,71.2,57.6,16.7
,116.8,52.0,73.0,29.1
,75.3,53.7,36.5,27.8
,85.1,105.7,60.4,17.9
,90.8,51.7,69.8,12.5
